text,corrected,exists
there's,therees,False
she'll,sheell,False
i'll,iell,False
she's,shees,False
i'll,iell,False
ravish'd,ravished,False
let's,letes,False
whate'er,whateeer,False
'tis,etis,False
they're,theyere,False
o',oe,True
i'll,iell,False
'twere,etwere,False
it's,ites,False
she's,shees,False
there's,therees,False
what's,whates,False
'he,ehe,False
.',.e,False
o'erboard,oeerboard,False
'scape,escape,True
boult's,boultes,False
father's,fatheres,False
spaniard's,spaniardes,False
i',ie,True
i',ie,True
you'll,youell,False
i'll,iell,False
ne'er,neeer,False
look'd,looked,True
you'll,youell,False
i'd,ied,False
o',oe,True
i',ie,True
poison'd,poisoned,False
't,et,False
i'll,iell,False
'she,eshe,False
.',.e,False
marina's,marinaes,False
pierc'd,pierced,True
perform'd,performed,False
finish'd,finished,True
'tis,etis,False
angel's,angeles,False
eagle's,eaglees,False
you'll,youell,False
't,et,False
pardon'd,pardoned,False
i',ie,True
life's,lifees,False
advanc'd,advanced,True
i'll,iell,False
borrow'd,borrowed,False
devour'd,devoured,False
o'ershower'd,oeershowered,False
sweet'st,sweetest,False
wither'd,withered,True
king's,kinges,False
call'd,called,False
swallow'd,swallowed,False
o',oe,True
o'erflow'd,oeerflowed,False
thetis',thetise,False
bestow'd,bestowed,False
she'll,sheell,False
daughter's,daughteres,False
daughter's,daughteres,False
shall's,shalles,False
i'll,iell,False
ne'er,neeer,False
she'll,sheell,False
there's,therees,False
't,et,False
'tis,etis,False
she'd,sheed,False
'tis,etis,False
there's,therees,False
i'll,iell,False
he's,hees,False
ha',hae,False
she's,shees,False
't,et,False
e'er,eeer,False
't,et,False
't,et,False
how's,howes,False
how's,howes,False
plac'd,placed,False
unhallow'd,unhallowed,True
i',ie,True
ne'er,neeer,False
dream'd,dreamed,False
alter'd,altered,False
here's,herees,False
here's,herees,False
how's,howes,False
we'll,weell,False
what's,whates,False
she's,shees,False
hold'st,holdest,False
pained'st,painedest,False
belch'd,belched,False
here's,herees,False
i'll,iell,False
there's,therees,False
i'll,iell,False
'scapes,escapes,False
nature's,naturees,False
arriv'd,arrived,False
striv'd,strived,True
neptune's,neptunees,False
trimm'd,trimmed,False
discover'd,discovered,True
where's,wherees,False
there's,therees,False
there's,therees,False
neptune's,neptunees,False
'twould,etwould,False
'tis,etis,False
deafen'd,deafened,False
stopp'd,stopped,True
fair'st,fairest,False
island's,islandes,False
all's,alles,False
we'll,weell,False
recovery's,recoveryes,False
stretch'd,stretched,False
king's,kinges,False
is't,iset,False
she's,shees,False
she's,shees,False
assur'd,assured,True
i'd,ied,False
suffer'd,suffered,False
mark'd,marked,True
look'd,looked,True
ne'er,neeer,False
gaz'd,gazed,False
endur'd,endured,False
weigh'd,weighed,True
'go,ego,True
.',.e,False
queen's,queenes,False
silver-voic'd,silver-voiced,False
cas'd,cased,True
achiev'd,achieved,False
disdain'd,disdained,False
look'st,lookest,False
seem'st,seemest,False
crown'd,crowned,True
lov'd,loved,False
perceiv'd,perceived,False
cam'st,camest,False
toss'd,tossed,False
thought'st,thoughtest,False
open'd,opened,False
consider'd,considered,True
suffer'd,suffered,False
kings',kingse,False
mock'd,mocked,False
i'll,iell,False
i'll,iell,False
know'st,knowest,False
king's,kinges,False
call'd,called,False
call'd,called,False
call'd,called,False
deliver'd,delivered,False
e'er,eeer,False
daughter's,daughteres,False
i'll,iell,False
you'll,youell,False
'twere,etwere,False
o'er,oeer,False
woo'd,wooed,False
't,et,False
rescu'd,rescued,False
honour'd,honoured,False
o'erbear,oeerbear,False
begett'st,begettest,False
mother's,motheres,False
confirm'd,confirmed,True
drown'd,drowned,False
queen's,queenes,False
thou'rt,thouert,False
mother's,motheres,False
'tis,etis,False
o'er,oeer,False
list'ning,listening,True
i'll,iell,False
daughter's,daughteres,False
liv'st,livest,False
i'll,iell,False
thriv'd,thrived,False
promis'd,promised,False
wiv'd,wived,False
feather'd,feathered,True
fill'd,filled,True
they're,theyere,False
will'd,willed,True
fancy's,fancyes,False
call'd,called,False
nurs'd,nursed,False
'gainst,egainst,False
diana's,dianaes,False
o'erboard,oeerboard,False
'tis,etis,False
she's,shees,False
o'erjoy'd,oeerjoyed,False
op'd,oped,False
recover'd,recovered,False
plac'd,placed,False
diana's,dianaes,False
drown'd,drowned,False
mother's,motheres,False
call'd,called,False
bless'd,blessed,True
call'd,called,False
nam'd,named,False
'twas,etwas,False
preserv'd,preserved,False
touch'd,touched,True
i'll,iell,False
father's,fatheres,False
we'll,weell,False
lead's,leades,False
assail'd,assailed,False
preserv'd,preserved,False
destruction's,destructiones,False
crown'd,crowned,True
honour'd,honoured,False
seal'd,sealed,True
threat'ning,threatening,True
'twixt,etwixt,False
t',te,True
duke's,dukees,False
valu'd,valued,True
condemn'd,condemned,True
cam'st,camest,False
impos'd,imposed,False
i'll,iell,False
liv'd,lived,True
increas'd,increased,False
factor's,factores,False
distinguish'd,distinguished,True
sail'd,sailed,True
embrac'd,embraced,False
mourn'd,mourned,False
forc'd,forced,True
fasten'd,fastened,False
dispos'd,disposed,True
fix'd,fixed,True
fasten'd,fastened,False
dispers'd,dispersed,True
wax'd,waxed,False
term'd,termed,False
encounter'd,encountered,False
seiz'd,seized,False
ship-wrack'd,ship-wracked,False
sever'd,severed,False
prolong'd,prolonged,False
befall'n,befallen,False
importun'd,importuned,False
retain'd,retained,False
labour'd,laboured,False
lov'd,loved,False
mark'd,marked,True
recall'd,recalled,False
honour's,honoures,False
i'll,iell,False
doom'd,doomed,False
i'll,iell,False
o'clock,oeclock,False
i'll,iell,False
return'd,returned,True
return'd,returned,True
approach'd,approached,False
'tis,etis,False
o',oe,True
mistress',mistresse,False
dar'st,darest,False
dispos'd,disposed,True
bestow'd,bestowed,False
undispos'd,undisposed,True
mistress',mistresse,False
mistress',mistresse,False
worship's,worshipes,False
god's,godes,False
i'll,iell,False
o'er-raught,oeer-raught,False
i'll,iell,False
return'd,returned,True
o'clock,oeclock,False
he's,hees,False
they'll,theyell,False
o',oe,True
there's,therees,False
lash'd,lashed,False
there's,therees,False
heaven's,heavenes,False
males',malese,False
wat'ry,watery,True
indu'd,indued,False
i'll,iell,False
unmov'd,unmoved,True
bruis'd,bruised,False
burden'd,burdened,False
fool-begg'd,fool-begged,False
he's,hees,False
know'st,knowest,False
desir'd,desired,True
ask'd,asked,False
''tis,eetis,False
",'",",e",False
'my,emy,False
!',!e,False
'your,eyour,False
",'",",e",False
'my,emy,False
!',!e,False
'will,ewill,False
?',?e,False
'my,emy,False
!',!e,False
'where,ewhere,False
?',?e,False
'the,ethe,False
",'",",e",False
'is,eis,False
burn'd,burned,True
;',;e,False
'my,emy,False
!',!e,False
'my,emy,False
",'",",e",False
'hang,ehang,False
!',!e,False
'i,ei,False
",'",",e",False
'no,eno,False
.',.e,False
god's,godes,False
marr'd,marred,False
that's,thates,False
he's,hees,False
ruin'd,ruined,True
promis'd,promised,False
i'll,iell,False
what's,whates,False
wander'd,wandered,False
host's,hostes,False
alter'd,altered,False
receiv'd,received,True
gold's,goldes,False
told'st,toldest,False
felt'st,feltest,False
displeas'd,displeased,True
think'st,thinkest,False
god's,godes,False
i'll,iell,False
what's,whates,False
'twill,etwill,False
there's,therees,False
let's,letes,False
there's,therees,False
there's,therees,False
world's,worldes,False
'twould,etwould,False
unurg'd,unurged,True
sweet-savour'd,sweet-savoured,False
look'd,looked,True
touch'd,touched,True
carv'd,carved,False
self's,selfes,False
stain'd,stained,False
possess'd,possessed,True
unstain'd,unstained,True
scann'd,scanned,False
chang'd,changed,False
i'll,iell,False
offer'd,offered,False
they'll,theyell,False
prat'st,pratest,False
answer'st,answerest,False
chang'd,changed,False
'tis,etis,False
'tis,etis,False
'tis,etis,False
i'll,iell,False
well-advis'd,well-advised,False
disguis'd,disguised,True
i'll,iell,False
linger'd,lingered,False
here's,herees,False
charg'd,charged,False
kick'd,kicked,False
that's,thates,False
lock'd,locked,True
call'st,callest,False
on's,ones,False
i'll,iell,False
you'll,youell,False
din'd,dined,False
keep'st,keepest,False
ne'er,neeer,False
chang'd,changed,False
that's,thates,False
call'd,called,False
answer'd,answered,False
you'll,youell,False
ask'd,asked,False
you'll,youell,False
'knave',eknavee,False
i'll,iell,False
i'll,iell,False
knave's,knavees,False
here's,herees,False
'out,eout,False
!',!e,False
i'll,iell,False
there's,therees,False
we'll,weell,False
rul'd,ruled,False
prevail'd,prevailed,False
'tis,etis,False
there's,therees,False
i'll,iell,False
they'll,theyell,False
i'll,iell,False
husband's,husbandes,False
wealth's,wealthes,False
shame's,shamees,False
virtue's,virtuees,False
'tis,etis,False
'tis,etis,False
earth's,earthes,False
smother'd,smothered,True
words',wordse,False
soul's,soules,False
i'll,iell,False
o'er,oeer,False
i'll,iell,False
sister's,sisteres,False
that's,thates,False
self's,selfes,False
eye's,eyees,False
heart's,heartes,False
hope's,hopees,False
earth's,earthes,False
heaven's,heavenes,False
i'll,iell,False
run'st,runest,False
woman's,womanes,False
woman's,womanes,False
'sir-reverence,esir-reverence,False
.',.e,False
she's,shees,False
she'll,sheell,False
that's,thates,False
'tis,etis,False
noah's,noahes,False
what's,whates,False
o'er,oeer,False
call'd,called,False
transform'd,transformed,False
i',ie,True
'tis,etis,False
there's,therees,False
'tis,etis,False
possess'd,possessed,True
i'll,iell,False
mermaid's,mermaides,False
that's,thates,False
ta'en,taeen,False
unfinish'd,unfinished,True
i'll,iell,False
ne'er,neeer,False
there's,therees,False
offer'd,offered,False
i'll,iell,False
importun'd,importuned,False
i'll,iell,False
o'clock,oeclock,False
goldsmith's,goldsmithes,False
rope's,ropees,False
chain'd,chained,True
here's,herees,False
discharg'd,discharged,False
furnish'd,furnished,True
where's,wherees,False
whe'r,wheer,True
you'll,youell,False
i'll,iell,False
duke's,dukees,False
dar'st,darest,False
convey'd,conveyed,False
rope's,ropees,False
that's,thates,False
cover'd,covered,True
o'er,oeer,False
din'd,dined,False
masters',masterse,False
look'd,looked,True
mad'st,madest,False
heart's,heartes,False
begg'd,begged,False
begg'd,begged,False
ill-fac'd,ill-faced,False
wail'd,wailed,False
others',otherse,False
he's,hees,False
button'd,buttoned,True
'rested,erested,False
he's,hees,False
'rested,erested,False
'tis,etis,False
a',ae,True
he's,hees,False
he's,hees,False
there's,therees,False
press'd,pressed,False
there's,therees,False
call'd,called,False
show'd,showed,False
here's,herees,False
calf's,calfes,False
'tis,etis,False
'rests,erests,False
'god,egod,False
!',!e,False
promis'd,promised,False
devil's,deviles,False
'god,egod,False
;',;e,False
that's,thates,False
'god,egod,False
.',.e,False
we'll,weell,False
tell'st,tellest,False
promis'd,promised,False
i'll,iell,False
one's,onees,False
'fly,efly,False
",'",",e",False
promis'd,promised,False
rush'd,rushed,True
i'll,iell,False
'rested,erested,False
attach'd,attached,True
'twill,etwill,False
here's,herees,False
where's,wherees,False
i'll,iell,False
rope's,ropees,False
return'd,returned,True
'tis,etis,False
'beware,ebeware,False
rope's,ropees,False
.',.e,False
hous'd,housed,False
din'd,dined,False
remain'd,remained,False
din'd,dined,False
say'st,sayest,False
lock'd,locked,True
lock'd,locked,True
revil'd,reviled,False
scorn'd,scorned,True
is't,iset,False
suborn'd,suborned,False
went'st,wentest,False
deliver'd,delivered,False
possess'd,possessed,True
receiv'd,received,True
lock'd,locked,True
speak'st,speakest,False
i'll,iell,False
requir'd,required,False
convey'd,conveyed,False
enter'd,entered,False
'the,ethe,False
!',!e,False
let's,letes,False
they'll,theyell,False
hinder'd,hindered,False
esteem'd,esteemed,False
belov'd,beloved,True
'tis,etis,False
i'll,iell,False
know'st,knowest,False
'tis,etis,False
liv'st,livest,False
i'll,iell,False
dar'st,darest,False
god's,godes,False
god's,godes,False
spoil'd,spoiled,True
ne'er,neeer,False
stray'd,strayed,False
dog's,doges,False
hinder'd,hindered,False
say'st,sayest,False
sauc'd,sauced,False
what's,whates,False
say'st,sayest,False
hinder'd,hindered,False
barr'd,barred,True
disturb'd,disturbed,True
scar'd,scared,False
demean'd,demeaned,False
us'd,used,True
i'm,iem,False
chas'd,chased,False
pursu'd,pursued,False
serv'd,served,False
engag'd,engaged,True
prince's,princees,False
sing'd,singed,True
blaz'd,blazed,False
breath'd,breathed,True
hous'd,housed,False
he's,hees,False
gav'st,gavest,False
dishonour'd,dishonoured,False
ne'er,neeer,False
perjur'd,perjured,True
disturb'd,disturbed,True
provok'd,provoked,False
lock'd,locked,True
pack'd,packed,False
perjur'd,perjured,True
receiv'd,received,True
return'd,returned,True
lean-fac'd,lean-faced,False
hollow-ey'd,hollow-eyed,False
'twere,etwere,False
possess'd,possessed,True
gain'd,gained,False
din'd,dined,False
lock'd,locked,True
circe's,circees,False
hous'd,housed,False
din'd,dined,False
din'd,dined,False
snatch'd,snatched,True
'tis,etis,False
saw'st,sawest,False
gnaw'd,gnawed,False
pinch's,pinches,False
chang'd,changed,False
time's,timees,False
time's,timees,False
crack'd,cracked,True
untun'd,untuned,True
winter's,winteres,False
know'st,knowest,False
sham'st,shamest,False
ne'er,neeer,False
ne'er,neeer,False
wrong'd,wronged,True
be'st,beest,True
call'd,called,False
be'st,beest,True
antipholus',antipholuse,False
cam'st,camest,False
receiv'd,received,True
other's,otheres,False
ta'en,taeen,False
day's,dayes,False
suffer'd,suffered,False
ne'er,neeer,False
gossip's,gossipes,False
i'll,iell,False
embark'd,embarked,False
we'll,weell,False
master's,masteres,False
kitchen'd,kitchened,False
sweet-fac'd,sweet-faced,False
that's,thates,False
we'll,weell,False
let's,letes,False
'tis,etis,False
dock'd,docked,False
vessel's,vesseles,False
bechanc'd,bechanced,False
let's,letes,False
'twere,etwere,False
fram'd,framed,True
they'll,theyell,False
stay'd,stayed,True
we'll,weell,False
chang'd,changed,False
dress'd,dressed,True
'i,ei,False
!',!e,False
i'll,iell,False
i'll,iell,False
i'll,iell,False
i',ie,True
neat's,neates,False
promis'd,promised,False
'tis,etis,False
abridg'd,abridged,True
gag'd,gaged,False
assur'd,assured,True
unlock'd,unlocked,True
undervalu'd,undervalued,False
cato's,catoes,False
brutus',brutuse,False
colchos',colchose,False
rack'd,racked,False
men's,menes,False
princes',princese,False
o'er,oeer,False
o'er,oeer,False
'choose,echoose,False
!',!e,False
that's,thates,False
'an,ean,True
.',.e,False
death's-head,deathes-head,False
neapolitan's,neapolitanes,False
man's,manes,True
saxony's,saxonyes,False
father's,fatheres,False
father's,fatheres,False
father's,fatheres,False
father's,fatheres,False
i'll,iell,False
possess'd,possessed,True
graz'd,grazed,False
laban's,labanes,False
compromis'd,compromised,False
streak'd,streaked,True
jacob's,jacobes,False
peel'd,peeled,True
parti-colour'd,parti-coloured,False
jacob's,jacobes,False
serv'd,served,False
sway'd,swayed,True
fashion'd,fashioned,True
'tis,etis,False
'shylock,eshylock,False
:',:e,False
'hath,ehath,False
?',?e,False
bondman's,bondmanes,False
'fair,efair,False
spurn'd,spurned,False
call'd,called,False
i'll,iell,False
?',?e,False
stain'd,stained,False
you'll,youell,False
express'd,expressed,True
i',ie,True
i'll,iell,False
i'll,iell,False
that's,thates,False
man's,manes,True
notary's,notaryes,False
villain's,villaines,False
shadow'd,shadowed,True
burnish'd,burnished,False
bus',buse,False
fear'd,feared,True
lov'd,loved,False
maiden's,maidenes,False
hedg'd,hedged,False
look'd,looked,True
advis'd,advised,True
cursed'st,cursedest,False
'gobbo,egobbo,False
",'",",e",False
'good,egood,False
",'",",e",False
'good,egood,False
.',.e,False
'no,eno,False
;',;e,False
'honest,ehonest,False
.',.e,False
'via,evia,False
!',!e,False
'away,eaway,False
!',!e,False
'for,efor,False
",'",",e",False
'and,eand,False
.',.e,False
'my,emy,False
man's,manes,True
",'",",e",False
woman's,womanes,False
'launcelot,elauncelot,False
.',.e,False
'budge,ebudge,False
",'",",e",False
'budge,ebudge,False
",'",",e",False
'conscience,econscience,False
",'",",e",False
'you,eyou,False
;',;e,False
'fiend,efiend,False
",'",",e",False
'you,eyou,False
:',:e,False
jew's,jewes,False
jew's,jewes,False
jew's,jewes,False
god's,godes,False
'twill,etwill,False
man's,manes,True
a',ae,True
worship's,worshipes,False
an't,anet,False
man's,manes,True
let's,letes,False
jew's,jewes,False
i'll,iell,False
dobbin's,dobbines,False
'gree,egree,False
master's,masteres,False
here's,herees,False
